,cik_No1,cik_No2,count
5545,1698219,713676,2187
5546,1698219,732905,4
5547,1698219,733986,184
5548,1698219,773411,935
5549,1698219,775368,16
5550,1698219,857508,21
5551,1698219,859139,25
5552,1698219,944804,28
5553,1698219,1002672,113
5554,1698219,1008322,10
5555,1698219,1056527,3
5556,1698219,1078246,7
5557,1698219,1080107,1112
5558,1698219,1082621,18
5559,1698219,1105837,20
5560,1698219,1130787,160
5561,1698219,1140771,57
5562,1698219,1166588,5
5563,1698219,1271347,48
5564,1698219,1285973,87
5565,1698219,1297376,128
5566,1698219,1360798,419
5567,1698219,1364742,2293
5568,1698219,1373442,1048
5569,1698219,1374170,9
5570,1698219,1376113,105
5571,1698219,1388409,1
5572,1698219,1394866,1
5573,1698219,1399794,423
5574,1698219,1411530,133
5575,1698219,1415996,272
5576,1698219,1418329,1
5577,1698219,1447946,19
5578,1698219,1454759,52
5579,1698219,1463559,31
5580,1698219,1508097,1
5581,1698219,1509974,183
5582,1698219,1510668,1
5583,1698219,1535811,313
5584,1698219,1539994,1
5585,1698219,1541897,594
5586,1698219,1548916,716
5587,1698219,1582202,6
5588,1698219,1595509,96
5589,1698219,1603001,1
5590,1698219,1609674,1
5591,1698219,1615135,84
5592,1698219,1633343,1
5593,1698219,1664713,1
5594,1698219,1666736,3
5595,1698219,1672067,105
5596,1698219,1686444,247
5597,1698219,1697300,401
5598,1698219,1698006,1
5599,1698219,1698219,192
5600,1698219,1714590,48
5601,1698219,1715635,7
5602,1698219,1718570,1
5603,1698219,1722329,12
5604,1698219,1722638,160
5605,1698219,1723925,97
5606,1698219,1728120,4
5607,1698219,1728718,1
5608,1698219,1729854,2
5609,1698219,1734493,61
5610,1698219,1745796,1
5611,1698219,1764059,178
5612,1698219,1764403,12
5613,1698219,1767602,273
5614,1698219,1768095,294
5615,1698219,1772940,2
5616,1698219,1794153,7
5617,1698219,1794820,42
5618,1698219,1798736,2
5619,1698219,1799957,287
5620,1698219,1800620,168
5621,1698219,1801585,4
5622,1698219,1802080,210
5623,1698219,1802225,245
5624,1698219,1802277,60
5625,1698219,1803295,33
5626,1698219,1803898,233
5627,1698219,1817652,1
5628,1698219,1825611,132
5629,1698219,1832158,98
5630,1698219,1832439,18
5631,1698219,1840750,8
5632,1698219,1841757,59
5633,1698219,1844568,5
5634,1698219,1852993,149
5635,1710785,35527,1
5636,1710785,713676,1
5637,1713520,5272,1
5638,1713520,35527,1
5639,1713520,713676,1
5640,1713520,859139,1
5641,1713520,914933,8
5642,1713520,931097,6
5643,1713520,1032814,1
5644,1713520,1105837,1
5645,1713520,1130787,1
5646,1713520,1388409,2
5647,1713520,1455969,1
5648,1713520,1513211,1
5649,1713520,1727593,5
5650,1713520,1729854,17
5651,1713520,1767307,35
5652,1713520,1794198,1
5653,1713520,1801413,6
5654,1713520,1803295,2
5655,1713520,1841015,3
5656,1713520,1844892,1
5657,1713520,1858879,14
5658,1714590,5272,21
5659,1714590,16972,2
5660,1714590,35527,118
5661,1714590,356264,9
5662,1714590,712050,32
5663,1714590,713676,158
5664,1714590,732905,2
5665,1714590,733986,1
5666,1714590,773411,102
5667,1714590,775368,6
5668,1714590,857508,4
5669,1714590,859139,1
5670,1714590,944804,8
5671,1714590,1002672,2
5672,1714590,1008322,1
5673,1714590,1078246,1
5674,1714590,1080107,55
5675,1714590,1105837,1
5676,1714590,1130787,14
5677,1714590,1140771,2
5678,1714590,1166588,5
5679,1714590,1271347,1
5680,1714590,1285973,2
5681,1714590,1297376,7
5682,1714590,1360798,8
5683,1714590,1364742,81
5684,1714590,1373442,32
5685,1714590,1374170,1
5686,1714590,1376113,4
5687,1714590,1399794,10
5688,1714590,1411530,3
5689,1714590,1415996,5
5690,1714590,1418329,1
5691,1714590,1447946,2
5692,1714590,1454759,2
5693,1714590,1463559,5
5694,1714590,1509974,2
5695,1714590,1510668,1
5696,1714590,1535811,7
5697,1714590,1539994,1
5698,1714590,1541897,15
5699,1714590,1548916,56
5700,1714590,1595509,2
5701,1714590,1603001,1
5702,1714590,1609674,1
5703,1714590,1615135,5
5704,1714590,1633343,1
5705,1714590,1666736,1
5706,1714590,1672067,4
5707,1714590,1686444,4
5708,1714590,1697300,17
5709,1714590,1698006,1
5710,1714590,1698219,3
5711,1714590,1714590,25
5712,1714590,1715635,2
5713,1714590,1722329,3
5714,1714590,1722638,15
5715,1714590,1723925,5
5716,1714590,1728120,1
5717,1714590,1728718,1
5718,1714590,1729854,1
5719,1714590,1734493,14
5720,1714590,1764059,17
5721,1714590,1767602,10
5722,1714590,1768095,34
5723,1714590,1772940,1
5724,1714590,1794153,3
5725,1714590,1794820,12
5726,1714590,1799957,8
5727,1714590,1800620,3
5728,1714590,1801585,1
5729,1714590,1802080,7
5730,1714590,1802225,11
5731,1714590,1802277,1
5732,1714590,1803295,7
5733,1714590,1803898,18
5734,1714590,1817652,2
5735,1714590,1825611,12
5736,1714590,1832158,15
5737,1714590,1832439,3
5738,1714590,1840750,5
5739,1714590,1841757,2
5740,1714590,1844568,2
5741,1714590,1852993,24
5742,1715635,5272,35
5743,1715635,35527,20
5744,1715635,356264,14
5745,1715635,712050,8
5746,1715635,713676,24
5747,1715635,732905,2
5748,1715635,773411,14
5749,1715635,775368,6
5750,1715635,857508,22
5751,1715635,859139,1
5752,1715635,944804,4
5753,1715635,1364742,3
5754,1715635,1715635,2
5755,1715635,1722329,1
5756,1715635,1722638,4
5757,1715635,1723925,5
5758,1715635,1734493,8
5759,1715635,1764059,6
5760,1715635,1764403,2
5761,1715635,1767602,5
5762,1715635,1768095,10
5763,1715635,1794153,4
5764,1715635,1794820,7
5765,1715635,1798736,1
5766,1715635,1799957,3
5767,1715635,1800620,1
5768,1715635,1801585,1
5769,1715635,1802080,4
5770,1715635,1802225,2
5771,1715635,1803295,1
5772,1715635,1803898,5
5773,1715635,1817646,1
5774,1715635,1825611,3
5775,1715635,1832158,5
5776,1715635,1832439,2
5777,1715635,1840750,2
5778,1715635,1841757,3
5779,1715635,1844568,1
5780,1715635,1852993,6
5781,1718570,35527,3
5782,1718570,712050,1
5783,1718570,713676,5
5784,1718570,773411,2
5785,1718570,1364742,1
5786,1718570,1447946,1
5787,1718570,1764059,1
5788,1718570,1768095,1
5789,1718570,1825611,1
5790,1722329,5272,20
5791,1722329,35527,48
5792,1722329,356264,11
5793,1722329,712050,11
5794,1722329,713676,54
5795,1722329,732905,1
5796,1722329,773411,28
5797,1722329,775368,1
5798,1722329,857508,5
5799,1722329,944804,2
5800,1722329,1130787,3
5801,1722329,1364742,2
5802,1722329,1447946,1
5803,1722329,1722638,2
5804,1722329,1723925,3
5805,1722329,1734493,2
5806,1722329,1764059,2
5807,1722329,1767602,2
5808,1722329,1768095,7
5809,1722329,1794153,2
5810,1722329,1794820,7
5811,1722329,1800620,2
5812,1722329,1802225,1
5813,1722329,1803295,3
5814,1722329,1803898,8
5815,1722329,1825611,4
5816,1722329,1852993,2
5817,1722638,5272,17
5818,1722638,16972,3
5819,1722638,35527,857
5820,1722638,356264,18
5821,1722638,712050,200
5822,1722638,713676,1098
5823,1722638,732905,2
5824,1722638,733986,97
5825,1722638,773411,485
5826,1722638,775368,11
5827,1722638,857508,13
5828,1722638,859139,15
5829,1722638,944804,14
5830,1722638,1002672,54
5831,1722638,1008322,7
5832,1722638,1056527,3
5833,1722638,1078246,12
5834,1722638,1080107,567
5835,1722638,1082621,7
5836,1722638,1105837,11
5837,1722638,1130787,74
5838,1722638,1140771,38
5839,1722638,1166588,2
5840,1722638,1271347,32
5841,1722638,1285973,50
5842,1722638,1297376,70
5843,1722638,1360798,200
5844,1722638,1364742,1281
5845,1722638,1373442,580
5846,1722638,1374170,1
5847,1722638,1376113,62
5848,1722638,1399794,182
5849,1722638,1411530,70
5850,1722638,1415996,139
5851,1722638,1418329,1
5852,1722638,1447946,7
5853,1722638,1454759,31
5854,1722638,1463559,14
5855,1722638,1508097,1
5856,1722638,1509974,108
5857,1722638,1510668,1
5858,1722638,1535811,178
5859,1722638,1539994,1
5860,1722638,1541897,264
5861,1722638,1548916,349
5862,1722638,1595509,52
5863,1722638,1603001,1
5864,1722638,1615135,52
5865,1722638,1633343,1
5866,1722638,1664713,1
5867,1722638,1666736,3
5868,1722638,1672067,68
5869,1722638,1686444,127
5870,1722638,1697300,198
5871,1722638,1698006,1
5872,1722638,1698219,72
5873,1722638,1714590,11
5874,1722638,1722638,55
5875,1722638,1723925,52
5876,1722638,1728120,1
5877,1722638,1728718,1
5878,1722638,1729854,1
5879,1722638,1734493,30
5880,1722638,1764059,87
5881,1722638,1764403,5
5882,1722638,1767602,143
5883,1722638,1768095,145
5884,1722638,1772940,2
5885,1722638,1794153,4
5886,1722638,1794820,20
5887,1722638,1798736,2
5888,1722638,1799957,170
5889,1722638,1800620,93
5890,1722638,1801585,2
5891,1722638,1802080,97
5892,1722638,1802225,154
5893,1722638,1802277,48
5894,1722638,1803295,28
5895,1722638,1803898,136
5896,1722638,1817652,1
5897,1722638,1825611,66
5898,1722638,1832158,43
5899,1722638,1832439,9
5900,1722638,1840750,7
5901,1722638,1841757,33
5902,1722638,1844568,4
5903,1722638,1852993,82
5904,1723925,5272,20
5905,1723925,16972,3
5906,1723925,35527,681
5907,1723925,356264,14
5908,1723925,712050,160
5909,1723925,713676,886
5910,1723925,732905,1
5911,1723925,733986,69
5912,1723925,773411,374
5913,1723925,775368,10
5914,1723925,857508,9
5915,1723925,859139,12
5916,1723925,944804,7
5917,1723925,1002672,36
5918,1723925,1008322,3
5919,1723925,1056527,2
5920,1723925,1078246,10
5921,1723925,1080107,444
5922,1723925,1082621,5
5923,1723925,1105837,9
5924,1723925,1130787,54
5925,1723925,1140771,27
5926,1723925,1166588,4
5927,1723925,1271347,22
5928,1723925,1285973,33
5929,1723925,1297376,54
5930,1723925,1360798,165
5931,1723925,1364742,1011
5932,1723925,1373442,465
5933,1723925,1376113,37
5934,1723925,1388409,1
5935,1723925,1399794,145
5936,1723925,1411530,57
5937,1723925,1415996,112
5938,1723925,1447946,7
5939,1723925,1454759,34
5940,1723925,1463559,11
5941,1723925,1509974,88
5942,1723925,1535811,131
5943,1723925,1541897,206
5944,1723925,1548916,271
5945,1723925,1595509,38
5946,1723925,1615135,36
5947,1723925,1664713,1
5948,1723925,1666736,2
5949,1723925,1672067,61
5950,1723925,1686444,96
5951,1723925,1697300,152
5952,1723925,1698219,46
5953,1723925,1714590,7
5954,1723925,1715635,1
5955,1723925,1722638,44
5956,1723925,1723925,25
5957,1723925,1728120,2
5958,1723925,1728718,1
5959,1723925,1729854,1
5960,1723925,1734493,17
5961,1723925,1764059,63
5962,1723925,1764403,6
5963,1723925,1767602,115
5964,1723925,1768095,104
5965,1723925,1772940,1
5966,1723925,1794153,2
5967,1723925,1794820,17
5968,1723925,1798736,2
5969,1723925,1799957,122
5970,1723925,1800620,84
5971,1723925,1801585,1
5972,1723925,1802080,74
5973,1723925,1802225,116
5974,1723925,1802277,40
5975,1723925,1803295,23
5976,1723925,1803898,87
5977,1723925,1817652,1
5978,1723925,1825611,50
5979,1723925,1832158,27
5980,1723925,1832439,7
5981,1723925,1840750,2
5982,1723925,1841757,20
5983,1723925,1844568,2
5984,1723925,1852993,60
5985,1727593,914933,2
5986,1727593,931097,3
5987,1727593,1032814,1
5988,1727593,1729854,6
5989,1727593,1767307,11
5990,1727593,1841015,4
5991,1727593,1858879,6
5992,1728120,5272,1
5993,1728120,16972,1
5994,1728120,35527,143
5995,1728120,356264,2
5996,1728120,712050,31
5997,1728120,713676,175
5998,1728120,733986,17
5999,1728120,773411,67
6000,1728120,857508,1
6001,1728120,859139,2
6002,1728120,1002672,9
6003,1728120,1008322,1
6004,1728120,1078246,1
6005,1728120,1080107,93
6006,1728120,1082621,3
6007,1728120,1105837,3
6008,1728120,1130787,14
6009,1728120,1140771,4
6010,1728120,1271347,3
6011,1728120,1285973,7
6012,1728120,1297376,9
6013,1728120,1360798,41
6014,1728120,1364742,180
6015,1728120,1373442,86
6016,1728120,1376113,6
6017,1728120,1399794,42
6018,1728120,1411530,11
6019,1728120,1415996,23
6020,1728120,1447946,2
6021,1728120,1454759,4
6022,1728120,1463559,4
6023,1728120,1509974,18
6024,1728120,1535811,26
6025,1728120,1541897,52
6026,1728120,1548916,58
6027,1728120,1595509,8
6028,1728120,1615135,6
6029,1728120,1672067,10
6030,1728120,1686444,23
6031,1728120,1697300,38
6032,1728120,1698219,14
6033,1728120,1714590,1
6034,1728120,1722638,9
6035,1728120,1723925,7
6036,1728120,1728718,1
6037,1728120,1734493,2
6038,1728120,1764059,16
6039,1728120,1764403,1
6040,1728120,1767602,23
6041,1728120,1768095,21
6042,1728120,1794820,1
6043,1728120,1799957,20
6044,1728120,1800620,13
6045,1728120,1802080,19
6046,1728120,1802225,21
6047,1728120,1802277,4
6048,1728120,1803898,14
6049,1728120,1817652,1
6050,1728120,1825611,12
6051,1728120,1832158,3
6052,1728120,1832439,1
6053,1728120,1841757,3
6054,1728120,1852993,13
6055,1728718,5272,3
6056,1728718,35527,9
6057,1728718,712050,3
6058,1728718,713676,10
6059,1728718,773411,7
6060,1728718,857508,1
6061,1728718,1130787,1
6062,1728718,1166588,5
6063,1728718,1364742,3
6064,1728718,1447946,2
6065,1728718,1463559,2
6066,1728718,1666736,2
6067,1728718,1729854,1
6068,1728718,1764059,3
6069,1728718,1768095,3
6070,1728718,1772940,1
6071,1728718,1802080,1
6072,1728718,1803295,1
6073,1728718,1817652,2
6074,1728718,1825611,2
6075,1728718,1852993,3
6076,1729854,5272,2
6077,1729854,35527,2
6078,1729854,356264,1
6079,1729854,712050,1
6080,1729854,713676,2
6081,1729854,773411,2
6082,1729854,857508,1
6083,1729854,914933,24
6084,1729854,931097,4
6085,1729854,1091561,1
6086,1729854,1105837,2
6087,1729854,1166588,1
6088,1729854,1168889,1
6089,1729854,1364742,1
6090,1729854,1388409,4
6091,1729854,1455969,19
6092,1729854,1513211,7
6093,1729854,1666736,2
6094,1729854,1667140,1
6095,1729854,1729854,2
6096,1729854,1764059,2
6097,1729854,1767307,24
6098,1729854,1768095,2
6099,1729854,1801413,7
6100,1729854,1802080,2
6101,1729854,1802225,1
6102,1729854,1803295,4
6103,1729854,1817652,1
6104,1729854,1825611,1
6105,1729854,1841015,3
6106,1729854,1852993,1
6107,1729854,1858879,98
6108,1734493,5272,41
6109,1734493,16972,2
6110,1734493,35527,122
6111,1734493,356264,22
6112,1734493,712050,40
6113,1734493,713676,152
6114,1734493,732905,3
6115,1734493,733986,3
6116,1734493,773411,96
6117,1734493,775368,15
6118,1734493,857508,12
6119,1734493,859139,2
6120,1734493,944804,18
6121,1734493,1002672,3
6122,1734493,1008322,1
6123,1734493,1056527,1
6124,1734493,1078246,1
6125,1734493,1080107,30
6126,1734493,1105837,1
6127,1734493,1130787,10
6128,1734493,1140771,5
6129,1734493,1166588,2
6130,1734493,1271347,1
6131,1734493,1285973,2
6132,1734493,1297376,4
6133,1734493,1360798,5
6134,1734493,1364742,88
6135,1734493,1373442,32
6136,1734493,1374170,1
6137,1734493,1376113,3
6138,1734493,1399794,5
6139,1734493,1411530,6
6140,1734493,1415996,5
6141,1734493,1418329,1
6142,1734493,1447946,1
6143,1734493,1454759,1
6144,1734493,1463559,1
6145,1734493,1509974,4
6146,1734493,1510668,1
6147,1734493,1535811,10
6148,1734493,1539994,1
6149,1734493,1541897,13
6150,1734493,1548916,18
6151,1734493,1595509,3
6152,1734493,1603001,1
6153,1734493,1609674,1
6154,1734493,1615135,2
6155,1734493,1633343,1
6156,1734493,1664713,1
6157,1734493,1666736,1
6158,1734493,1672067,3
6159,1734493,1686444,8
6160,1734493,1697300,9
6161,1734493,1698006,1
6162,1734493,1698219,6
6163,1734493,1714590,2
6164,1734493,1715635,1
6165,1734493,1722638,1
6166,1734493,1723925,2
6167,1734493,1734493,1
6168,1734493,1745796,3
6169,1734493,1764059,19
6170,1734493,1767602,25
6171,1734493,1768095,35
6172,1734493,1772940,1
6173,1734493,1794153,3
6174,1734493,1794820,19
6175,1734493,1799957,24
6176,1734493,1800620,13
6177,1734493,1801585,4
6178,1734493,1802080,9
6179,1734493,1802225,16
6180,1734493,1803295,7
6181,1734493,1803898,29
6182,1734493,1817646,2
6183,1734493,1825611,9
6184,1734493,1832158,15
6185,1734493,1832439,3
6186,1734493,1840750,6
6187,1734493,1841757,4
6188,1734493,1844568,1
6189,1734493,1852993,20
6190,1745796,5272,7
6191,1745796,16972,1
6192,1745796,35527,6
6193,1745796,712050,1
6194,1745796,713676,7
6195,1745796,773411,3
6196,1745796,857508,1
6197,1745796,944804,1
6198,1745796,1166588,2
6199,1745796,1364742,2
6200,1745796,1764059,1
6201,1745796,1794153,2
6202,1745796,1801585,1
6203,1745796,1803898,2
6204,1745796,1832158,1
6205,1757128,35527,2
6206,1757128,712050,1
6207,1757128,713676,2
6208,1757128,773411,1
6209,1757128,1002672,1
6210,1757128,1078246,1
6211,1757128,1080107,1
6212,1757128,1119032,1
6213,1757128,1130787,1
6214,1757128,1285973,1
6215,1757128,1297376,1
6216,1757128,1360798,1
6217,1757128,1364742,1
6218,1757128,1373442,1
6219,1757128,1374170,1
6220,1757128,1376113,1
6221,1757128,1399794,1
6222,1757128,1411530,1
6223,1757128,1415996,1
6224,1757128,1463559,1
6225,1757128,1509974,1
6226,1757128,1535811,1
6227,1757128,1541897,1
6228,1757128,1548916,1
6229,1757128,1615135,1
6230,1757128,1672067,1
6231,1757128,1686444,1
6232,1757128,1695426,1
6233,1757128,1697300,1
6234,1757128,1698219,1
6235,1757128,1722638,1
6236,1757128,1723925,1
6237,1757128,1767602,1
6238,1757128,1768095,1
6239,1757128,1799957,2
6240,1757128,1803898,2
6241,1757128,1852993,1
6242,1764059,5272,35
6243,1764059,16972,7
6244,1764059,35527,1358
6245,1764059,356264,11
6246,1764059,712050,254
6247,1764059,713676,1764
6248,1764059,732905,1
6249,1764059,733986,152
6250,1764059,773411,720
6251,1764059,775368,10
6252,1764059,857508,10
6253,1764059,859139,22
6254,1764059,944804,8
6255,1764059,1002672,84
6256,1764059,1008322,5
6257,1764059,1078246,5
6258,1764059,1080107,957
6259,1764059,1082621,15
6260,1764059,1105837,17
6261,1764059,1130787,116
6262,1764059,1140771,57
6263,1764059,1166588,13
6264,1764059,1271347,37
6265,1764059,1285973,68
6266,1764059,1297376,108
6267,1764059,1360798,328
6268,1764059,1364742,2009
6269,1764059,1373442,908
6270,1764059,1374170,1
6271,1764059,1376113,73
6272,1764059,1388409,1
6273,1764059,1399794,331
6274,1764059,1411530,119
6275,1764059,1415996,219
6276,1764059,1418329,1
6277,1764059,1447946,19
6278,1764059,1454759,37
6279,1764059,1463559,26
6280,1764059,1509974,155
6281,1764059,1510668,1
6282,1764059,1535811,262
6283,1764059,1539994,1
6284,1764059,1541897,467
6285,1764059,1548916,576
6286,1764059,1595509,70
6287,1764059,1603001,1
6288,1764059,1609674,1
6289,1764059,1615135,62
6290,1764059,1633343,1
6291,1764059,1664713,1
6292,1764059,1666736,3
6293,1764059,1672067,89
6294,1764059,1686444,219
6295,1764059,1697300,329
6296,1764059,1698006,1
6297,1764059,1698219,125
6298,1764059,1714590,19
6299,1764059,1722638,85
6300,1764059,1723925,57
6301,1764059,1728120,1
6302,1764059,1734493,14
6303,1764059,1764059,113
6304,1764059,1764403,10
6305,1764059,1767602,219
6306,1764059,1768095,197
6307,1764059,1772940,2
6308,1764059,1794153,2
6309,1764059,1794820,13
6310,1764059,1798736,1
6311,1764059,1799957,257
6312,1764059,1800620,136
6313,1764059,1801585,1
6314,1764059,1802080,166
6315,1764059,1802225,212
6316,1764059,1802277,37
6317,1764059,1803295,16
6318,1764059,1803898,150
6319,1764059,1817652,3
6320,1764059,1825611,104
6321,1764059,1832158,64
6322,1764059,1832439,16
6323,1764059,1840750,6
6324,1764059,1841757,32
6325,1764059,1844568,2
6326,1764059,1852993,133
6327,1764403,5272,8
6328,1764403,35527,85
6329,1764403,712050,14
6330,1764403,713676,111
6331,1764403,733986,8
6332,1764403,773411,37
6333,1764403,857508,5
6334,1764403,859139,2
6335,1764403,944804,1
6336,1764403,1002672,5
6337,1764403,1080107,55
6338,1764403,1105837,1
6339,1764403,1130787,7
6340,1764403,1140771,4
6341,1764403,1271347,3
6342,1764403,1285973,4
6343,1764403,1297376,8
6344,1764403,1360798,14
6345,1764403,1364742,133
6346,1764403,1373442,56
6347,1764403,1376113,4
6348,1764403,1388409,1
6349,1764403,1399794,13
6350,1764403,1411530,9
6351,1764403,1415996,13
6352,1764403,1447946,1
6353,1764403,1454759,1
6354,1764403,1463559,1
6355,1764403,1509974,10
6356,1764403,1535811,17
6357,1764403,1541897,21
6358,1764403,1548916,32
6359,1764403,1595509,4
6360,1764403,1615135,3
6361,1764403,1672067,2
6362,1764403,1686444,11
6363,1764403,1697300,13
6364,1764403,1698219,4
6365,1764403,1714590,1
6366,1764403,1722638,4
6367,1764403,1723925,2
6368,1764403,1734493,1
6369,1764403,1764059,6
6370,1764403,1767602,11
6371,1764403,1768095,7
6372,1764403,1799957,16
6373,1764403,1800620,11
6374,1764403,1802080,7
6375,1764403,1802225,16
6376,1764403,1802277,2
6377,1764403,1803898,8
6378,1764403,1825611,4
6379,1764403,1832158,2
6380,1764403,1852993,5
6381,1767307,5272,1
6382,1767307,35527,1
6383,1767307,713676,1
6384,1767307,859139,1
6385,1767307,914933,16
6386,1767307,931097,5
6387,1767307,1130787,1
6388,1767307,1388409,5
6389,1767307,1455969,5
6390,1767307,1513211,1
6391,1767307,1794198,1
6392,1767307,1801413,8
6393,1767307,1803295,5
6394,1767307,1841015,3
6395,1767307,1844892,1
6396,1767307,1858879,36
6397,1767602,5272,21
6398,1767602,16972,6
6399,1767602,35527,1786
6400,1767602,356264,19
6401,1767602,712050,358
6402,1767602,713676,2319
6403,1767602,732905,2
6404,1767602,733986,170
6405,1767602,773411,914
6406,1767602,775368,13
6407,1767602,857508,9
6408,1767602,859139,29
6409,1767602,944804,12
6410,1767602,1002672,105
6411,1767602,1008322,4
6412,1767602,1078246,5
6413,1767602,1080107,1197
6414,1767602,1082621,12
6415,1767602,1105837,20
6416,1767602,1130787,152
6417,1767602,1140771,74
6418,1767602,1166588,1
6419,1767602,1271347,52
6420,1767602,1285973,90
6421,1767602,1297376,163
6422,1767602,1360798,380
6423,1767602,1364742,2746
6424,1767602,1373442,1192
6425,1767602,1374170,1
6426,1767602,1376113,80
6427,1767602,1388409,1
6428,1767602,1399794,377
6429,1767602,1411530,155
6430,1767602,1415996,297
6431,1767602,1447946,14
6432,1767602,1454759,45
6433,1767602,1463559,21
6434,1767602,1509974,192
6435,1767602,1535811,354
6436,1767602,1541897,548
6437,1767602,1548916,798
6438,1767602,1595509,90
6439,1767602,1615135,75
6440,1767602,1664713,1
6441,1767602,1672067,100
6442,1767602,1686444,249
6443,1767602,1697300,387
6444,1767602,1698219,161
6445,1767602,1714590,27
6446,1767602,1722638,97
6447,1767602,1723925,57
6448,1767602,1734493,23
6449,1767602,1764059,143
6450,1767602,1764403,12
6451,1767602,1767602,250
6452,1767602,1768095,225
6453,1767602,1772940,2
6454,1767602,1794153,3
6455,1767602,1794820,16
6456,1767602,1798736,1
6457,1767602,1799957,356
6458,1767602,1800620,176
6459,1767602,1801585,4
6460,1767602,1802080,199
6461,1767602,1802225,299
6462,1767602,1802277,57
6463,1767602,1803295,14
6464,1767602,1803898,199
6465,1767602,1817646,1
6466,1767602,1825611,101
6467,1767602,1832158,76
6468,1767602,1832439,12
6469,1767602,1840750,5
6470,1767602,1841757,28
6471,1767602,1844568,1
6472,1767602,1852993,133
6473,1768095,5272,49
6474,1768095,16972,7
6475,1768095,35527,1679
6476,1768095,356264,38
6477,1768095,712050,353
6478,1768095,713676,2147
6479,1768095,732905,4
6480,1768095,733986,181
6481,1768095,773411,941
6482,1768095,775368,17
6483,1768095,857508,21
6484,1768095,859139,27
6485,1768095,944804,25
6486,1768095,1002672,110
6487,1768095,1008322,16
6488,1768095,1056527,7
6489,1768095,1078246,9
6490,1768095,1080107,1131
6491,1768095,1082621,13
6492,1768095,1105837,19
6493,1768095,1130787,144
6494,1768095,1140771,71
6495,1768095,1166588,3
6496,1768095,1271347,64
6497,1768095,1285973,92
6498,1768095,1297376,131
6499,1768095,1360798,394
6500,1768095,1364742,2441
6501,1768095,1373442,1104
6502,1768095,1374170,2
6503,1768095,1376113,128
6504,1768095,1388409,1
6505,1768095,1399794,381
6506,1768095,1411530,139
6507,1768095,1415996,267
6508,1768095,1418329,1
6509,1768095,1447946,14
6510,1768095,1454759,56
6511,1768095,1463559,29
6512,1768095,1509974,190
6513,1768095,1510668,1
6514,1768095,1535811,337
6515,1768095,1539994,1
6516,1768095,1541897,544
6517,1768095,1548916,690
6518,1768095,1595509,88
6519,1768095,1603001,1
6520,1768095,1615135,88
6521,1768095,1633343,1
6522,1768095,1664713,1
6523,1768095,1666736,3
6524,1768095,1672067,109
6525,1768095,1686444,263
6526,1768095,1697300,390
6527,1768095,1698006,1
6528,1768095,1698219,160
6529,1768095,1714590,26
6530,1768095,1715635,1
6531,1768095,1722638,115
6532,1768095,1723925,66
6533,1768095,1734493,18
6534,1768095,1764059,141
6535,1768095,1764403,12
6536,1768095,1767602,235
6537,1768095,1768095,201
6538,1768095,1772940,4
6539,1768095,1794153,4
6540,1768095,1794820,36
6541,1768095,1798736,2
6542,1768095,1799957,324
6543,1768095,1800620,186
6544,1768095,1801585,4
6545,1768095,1802080,189
6546,1768095,1802225,271
6547,1768095,1802277,59
6548,1768095,1803295,28
6549,1768095,1803898,245
6550,1768095,1817652,1
6551,1768095,1825611,130
6552,1768095,1832158,84
6553,1768095,1832439,18
6554,1768095,1840750,8
6555,1768095,1841757,42
6556,1768095,1844568,4
6557,1768095,1852993,153
6558,1772940,5272,7
6559,1772940,35527,15
6560,1772940,712050,3
6561,1772940,713676,16
6562,1772940,773411,6
6563,1772940,775368,1
6564,1772940,857508,1
6565,1772940,944804,2
6566,1772940,1166588,1
6567,1772940,1447946,1
6568,1772940,1664713,1
6569,1772940,1799957,1
6570,1772940,1802080,1
6571,1772940,1802225,3
6572,1772940,1803295,1
6573,1772940,1803898,1
6574,1772940,1825611,2
6575,1772940,1832158,2
6576,1772940,1832439,2
6577,1772940,1840750,2
6578,1772940,1841757,1
6579,1772940,1852993,4
6580,1794153,5272,10
6581,1794153,16972,1
6582,1794153,35527,9
6583,1794153,356264,6
6584,1794153,712050,5
6585,1794153,713676,11
6586,1794153,732905,1
6587,1794153,773411,8
6588,1794153,775368,2
6589,1794153,857508,3
6590,1794153,859139,1
6591,1794153,944804,3
6592,1794153,1056527,4
6593,1794153,1130787,1
6594,1794153,1455969,1
6595,1794153,1609674,1
6596,1794153,1794198,27
6597,1794153,1794820,8
6598,1794153,1798736,3
6599,1794153,1799957,2
6600,1794153,1801585,6
6601,1794153,1802080,2
6602,1794153,1802225,2
6603,1794153,1803295,4
6604,1794153,1803898,6
6605,1794153,1825611,3
6606,1794153,1832158,2
6607,1794153,1832439,1
6608,1794153,1840750,1
6609,1794153,1841757,1
6610,1794153,1844568,1
6611,1794153,1844892,18
6612,1794153,1852993,5
6613,1794198,5272,5
6614,1794198,356264,9
6615,1794198,1056527,8
6616,1794198,1455969,1
6617,1794198,1609674,4
6618,1794198,1798736,3
6619,1794198,1801585,13
6620,1794198,1803089,2
6621,1794198,1844568,1
6622,1794198,1844892,42
6623,1794820,5272,60
6624,1794820,16972,2
6625,1794820,35527,88
6626,1794820,356264,39
6627,1794820,712050,32
6628,1794820,713676,91
6629,1794820,732905,2
6630,1794820,733986,1
6631,1794820,773411,62
6632,1794820,775368,11
6633,1794820,857508,20
6634,1794820,859139,3
6635,1794820,944804,13
